Cliente;Grupo_de_Cliente;Country;Proyecto;Producto;SearchName;ProductLine;BusinessUnit;ProductGroupId;Grupo_de_Producto;LINENUM;SALESQTY;SALESPRICE;SALESUNIT;Unidad_Monetaria;Monto;DATE;Sede_de_la_empresa_a_la_que_se_le_pidio_el_producto
C9712;Cliente;USA;PJ-22-0064;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;14/01/2022__21:52:32;Sede1
C010477;Cliente;USA;PJ-21-3975;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;3;1;0;pcs;USD;0;3/01/2022__15:06:57;Sede1
C016166;Cliente;USA;PJ-23-0544;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;4;-1;0;pcs;USD;0;5/04/2023__11:55:58;Sede1
C016166;Cliente;USA;PJ-23-0544;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;3;1;0;pcs;USD;0;24/03/2023__19:47:54;Sede1
C013548;Cliente;USA;PJ-22-2819;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;3;1;0;pcs;USD;0;16/03/2023__19:06:09;Sede1
C013548;Cliente;USA;PJ-22-2819;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;-1;0;pcs;USD;0;16/03/2023__19:05:05;Sede1
C016110;Cliente;USA;PJ-23-0472;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;15/03/2023__17:06:59;Sede1
C015997;Cliente;USA;PJ-23-0394;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;3;1;950;pcs;USD;950;1/03/2023__11:56:45;Sede1
C013548;Cliente;USA;PJ-22-2819;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;5;1;0;pcs;USD;0;15/02/2023__21:57:08;Sede1
C013548;Cliente;USA;PJ-22-2819;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;4;-1;0;pcs;USD;0;15/02/2023__21:56:02;Sede1
C014864;Cliente;USA;PJ-22-3709;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;3;1;0;pcs;USD;0;10/02/2023__21:12:53;Sede1
C014864;Cliente;USA;PJ-22-3709;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;-1;0;pcs;USD;0;10/02/2023__21:11:44;Sede1
C9085;Cliente;USA;PJ-23-0196;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;9/02/2023__19:57:28;Sede1
C013548;Cliente;USA;PJ-22-2819;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;3;1;0;pcs;USD;0;1/02/2023__17:05:12;Sede1
C013548;Cliente;USA;PJ-22-2819;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;-1;0;pcs;USD;0;1/02/2023__17:03:43;Sede1
C015656;Cliente;USA;PJ-23-0089;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;25/01/2023__14:31:01;Sede1
C014825;Cliente;USA;PJ-22-3659;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;7;1;0;pcs;USD;0;23/01/2023__15:25:11;Sede1
C014825;Cliente;USA;PJ-22-3659;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;6;-1;0;pcs;USD;0;23/01/2023__15:23:30;Sede1
C014864;Cliente;USA;PJ-22-3709;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2.75;1;0;pcs;USD;0;2/11/2022__21:44:46;Sede1
C014825;Cliente;USA;PJ-22-3659;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;27/10/2022__20:35:09;Sede1
C014775;Cliente;USA;PJ-22-3618;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;25/10/2022__19:23:40;Sede1
C013932;Cliente;USA;PJ-22-3074;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;20/10/2022__17:41:14;Sede1
C014654;Cliente;USA;PJ-22-3505;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;17/10/2022__16:16:29;Sede1
C014549;Cliente;USA;PJ-22-3440;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;12/10/2022__22:42:26;Sede1
C9121;Cliente;USA;NULL;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;750;pcs;USD;750;27/09/2022__15:51:10;Sede1
C014056;Cliente;USA;PJ-22-3113;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;1.5;1;950;pcs;USD;950;23/09/2022__20:56:28;Sede1
C013695;Cliente;USA;PJ-22-2937;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;15/09/2022__22:12:22;Sede1
C013524;Cliente;USA;PJ-22-2808;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;6/09/2022__12:43:03;Sede1
C013548;Cliente;USA;PJ-22-2819;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2.25;1;0;pcs;USD;0;6/09/2022__21:37:20;Sede1
C013464;Cliente;USA;PJ-22-2748;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;1/09/2022__01:47:49;Sede1
C9944;Cliente;USA;PJ-22-2728;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2.5;1;0;pcs;USD;0;31/08/2022__14:28:54;Sede1
C013425;Cliente;USA;PJ-22-2692;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;29/08/2022__22:28:48;Sede1
C013170;Cliente;USA;PJ-22-2505;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;24/08/2022__16:19:57;Sede1
C012645;Cliente;USA;PJ-22-2019;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;12/08/2022__14:33:34;Sede1
C013065;Cliente;USA;NULL;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;1;1;750;pcs;USD;750;1/08/2022__15:56:30;Sede1
C9121;Cliente;USA;NULL;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;1;1;750;pcs;USD;750;29/07/2022__15:10:03;Sede1
C011167;Cliente;USA;PJ-22-2352;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2.5;1;0;pcs;USD;0;27/07/2022__21:07:09;Sede1
C012971;Cliente;USA;PJ-22-2308;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;22/07/2022__20:13:23;Sede1
C012714;Cliente;USA;PJ-22-2177;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;12/07/2022__15:32:29;Sede1
C012754;Cliente;USA;PJ-22-2139;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;11/07/2022__17:05:32;Sede1
C012664;Cliente;USA;PJ-22-2040;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;28/06/2022__20:23:08;Sede1
C012544;Cliente;USA;PJ-22-1945;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;20/06/2022__17:03:51;Sede1
C012511;Cliente;PRI;PJ-22-1934;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;1.5;1;0;pcs;USD;0;17/06/2022__18:43:48;Sede1
C012315;Cliente;USA;PJ-22-1670;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;4.25;1;950;pcs;USD;950;25/05/2022__20:22:42;Sede1
C016661;Cliente;USA;PJ-23-0976;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;4;1;950;pcs;USD;950;29/05/2023__11:58:33;Sede1
C016611;Cliente;USA;PJ-23-0935;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;22/05/2023__18:32:20;Sede1
C016580;Cliente;USA;PJ-23-0909;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;18/05/2023__19:10:58;Sede1
C016580;Cliente;USA;PJ-23-0908;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;18/05/2023__18:57:44;Sede1
C016444;Cliente;USA;PJ-23-0790;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;3/05/2023__12:04:57;Sede1
C016466;Cliente;USA;PJ-23-0815;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;950;pcs;USD;950;5/05/2023__21:12:35;Sede1
C016374;Cliente;USA;PJ-23-0745;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;5/05/2023__20:19:41;Sede1
C016374;Cliente;USA;PJ-23-0745;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2;-1;0;pcs;USD;0;5/05/2023__20:10:41;Sede1
C015175;Cliente;USA;NULL;12055;ATS_LOWBOY_100;ATS100;Venta;FG-ATS;ATS;1;1;1100;pcs;USD;1100;1/12/2022__18:02:08;Sede1
C015513;Government;USA;PJ-22-4188;11155;ATS_STD_200;ATS200;Venta;FG-ATS;ATS;2;2;2000;pcs;USD;4000;10/03/2023__14:49:24;Sede1
C016466;Cliente;USA;PJ-23-0820;11152;ATS_STD_100;ATS100NL;Venta;FG-ATS;ATS;2;1;850;pcs;USD;850;8/05/2023__16:57:22;Sede1
C9439;Cliente;USA;PJ-21-3313;13872;ATS_SPC_400_ABB;ATS400;Venta;FG-ATS;ATS;2;1;3500;pcs;USD;3500;2/11/2021__03:06:00;Sede1
C011579;Cliente;USA;PJ-22-0837;13873;ATS_SPC_600_ABB;ATS600;Venta;FG-ATS;ATS;8;1;5500;pcs;USD;5500;8/06/2022__12:51:19;Sede1
C9712;Cliente;USA;PJ-22-3415;11186;ATS_STD_800;ATS800;Venta;FG-ATS;ATS;1;1;6000;pcs;USD;6000;11/10/2022__22:13:49;Sede1
C014192;Cliente;USA;PJ-22-3683;11246;RK150STDUL;RK150;Venta;FG-GEN;GENERADORES;1;1;36500;pcs;USD;36500;24/05/2023__20:12:09;Sede1
C015228;Cliente;USA;PJ-22-4002;11254;RK100STDUL;RK100;Venta;FG-GEN;GENERADORES;1;1;29000;pcs;USD;29000;31/03/2023__20:35:27;Sede1
C9439;Cliente;USA;PJ-21-3313;11797;ATS_SPC_1000;ATS1000;Venta;FG-ATS;ATS;3;1;7500;pcs;USD;7500;2/11/2021__03:06:00;Sede1
C016554;Cliente;USA;PJ-23-0890;11799;ATS_SPC_1200_ABB;ATS1200;Venta;FG-ATS;ATS;2;1;13000;pcs;USD;13000;17/05/2023__12:32:02;Sede1
C011033;Cliente;USA;PJ-21-3991;12025;RK130STDUL;RK130;Venta;FG-GEN;GENERADORES;1;1;30500;pcs;USD;30500;3/01/2022__12:27:24;Sede1
C016374;Cliente;USA;PJ-23-0745;12215;ATS_STD_200;ATS200NL;Venta;FG-ATS;ATS;2.5;1;0;pcs;USD;0;24/04/2023__21:09:34;Sede1
C012268;Cliente;USA;NULL;14956;Shipping;SRVPARTS;Parts_Department;FREIGHTS;FLETES;2;-1;23.5;SRV;USD;-23.5;23/06/2022__16:07:17;Sede1
C012268;Cliente;USA;NULL;14956;Shipping;SRVPARTS;Parts_Department;FREIGHTS;FLETES;1;1;23.5;SRV;USD;23.5;22/06/2022__14:00:37;Sede1
C011936;Cliente;USA;NULL;14956;Shipping;SRVPARTS;Parts_Department;FREIGHTS;FLETES;1;1;13.42;SRV;USD;13.42;24/05/2022__14:40:45;Sede1
C1193;Cliente;USA;NULL;14956;Shipping;SRVPARTS;Parts_Department;FREIGHTS;FLETES;3.25;1;56.53;SRV;USD;56.53;4/03/2022__13:59:54;Sede1
C9359;Cliente;NULL;NULL;14956;Shipping;SRVPARTS;Parts_Department;FREIGHTS;FLETES;1;1;18.48;SRV;USD;18.48;11/11/2021__15:48:33;Sede1
C012977;Cliente;USA;NULL;34975;Lower_Kit_Gasket;SRVPARTS;Manufactura;SRV-PARTS;SERVICIOS;1;1;154.3;pcs;USD;154.3;16/12/2022__12:06:53;Sede1
C011131;Cliente;USA;NULL;44317;SENSOR_(THRERMO._0);SRVPARTS;Manufactura;SRV-PARTS;SERVICIOS;1;1;237.77;pcs;USD;237.77;10/04/2023__19:10:09;Sede1
C011131;Cliente;USA;NULL;44320;GASKET_DPF;SRVPARTS;Manufactura;SRV-PARTS;SERVICIOS;3;2;36.1;pcs;USD;72.2;10/04/2023__19:11:26;Sede1
C011131;Cliente;USA;NULL;44319;SENSOR_(THERMO._1);SRVPARTS;Manufactura;SRV-PARTS;SERVICIOS;2;1;237.77;pcs;USD;237.77;10/04/2023__19:11:14;Sede1
C012014;Cliente;USA;PJ-22-1271;12070;RK400STDUL;RK400;Venta;FG-GEN;GENERADORES;1;1;90000;pcs;USD;90000;21/04/2022__15:01:48;Sede1
C9322;Cliente;USA;NULL;16673;Thermostat;SRVPARTS;Parts_Department;SRV-PARTS;SERVICIOS;1;1;34.86;pcs;USD;34.86;7/10/2022__13:02:17;Sede1
C1051;Cliente;USA;NULL;16675;Hose_Clip;SRVPARTS;Parts_Department;SRV-PARTS;SERVICIOS;6;1;3.67;pcs;USD;3.67;19/01/2022__13:45:44;Sede1
C1051;Cliente;USA;NULL;16674;Hose;SRVPARTS;Parts_Department;SRV-PARTS;SERVICIOS;5;1;10.95;pcs;USD;10.95;19/01/2022__13:45:43;Sede1
C011936;Cliente;USA;NULL;18053;3482T046Hose;SRVPARTS;Parts_Department;SRV-PARTS;SERVICIOS;1;1;32.03;pcs;USD;32.03;28/04/2022__18:54:12;Sede1
C1051;Cliente;USA;NULL;16677;Stop_Solenoid;SRVPARTS;Parts_Department;SRV-PARTS;SERVICIOS;8;1;357.48;pcs;USD;357.48;19/01/2022__13:45:45;Sede1
C1051;Cliente;USA;NULL;16673;Thermostat;SRVPARTS;Parts_Department;SRV-PARTS;SERVICIOS;1;1;32.5;pcs;USD;32.5;24/02/2023__18:16:32;Sede1
C1051;Cliente;USA;NULL;16676;Hose_Clip;SRVPARTS;Parts_Department;SRV-PARTS;SERVICIOS;7;1;1.9;pcs;USD;1.9;19/01/2022__13:45:44;Sede1
C014177;Cliente;USA;NULL;17728;Kubota_Assy_Fuel_Pu;SRVPARTS;Parts_Department;SRV-PARTS;SERVICIOS;1;1;156.53;pcs;USD;156.53;26/09/2022__20:43:21;Sede1
C011561;Cliente;USA;PJ-22-0881;17504;RK15SPCM;RK15;Venta;FG-GEN;GENERADORES;1;1;14800;pcs;USD;14800;21/03/2022__12:18:51;Sede1
C011561;Cliente;USA;PJ-22-0881;17504;RK15SPCM;RK15;Venta;FG-GEN;GENERADORES;1;1;14800;pcs;USD;14800;17/05/2022__15:58:38;Sede1
C016466;Cliente;USA;PJ-23-0820;24264;RKY_SPC_10;RK10;Venta;FG-PRJ-G;GENERADORES;1;-1;10450;pcs;USD;-10450;18/05/2023__12:37:15;Sede1
C016466;Cliente;USA;PJ-23-0820;24264;RKY_SPC_10;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;10450;pcs;USD;10450;10/05/2023__15:20:25;Sede1
C016466;Cliente;USA;PJ-23-0820;24264;RKY_SPC_10;RK10;Venta;FG-PRJ-G;GENERADORES;1;-1;10450;pcs;USD;-10450;10/05/2023__15:19:02;Sede1
C011581;Cliente;USA;PJ-22-0841;17438;RK10SPCM;RK10;Venta;FG-GEN;GENERADORES;1;-1;11300;pcs;USD;-11300;24/03/2022__18:39:37;Sede1
C011581;Cliente;USA;PJ-22-0841;17438;RK10SPCM;RK10;Venta;FG-GEN;GENERADORES;1;1;11300;pcs;USD;11300;16/03/2022__13:48:11;Sede1
C016466;Cliente;USA;PJ-23-0820;17438;RK10SPCM;RK10;Venta;FG-GEN;GENERADORES;1.5;1;10450;pcs;USD;10450;29/05/2023__17:35:18;Sede1
C2907;Cliente;PRI;PJ-22-1090;17438;RK10SPCM;RK10;Venta;FG-GEN;GENERADORES;1.75;1;12900;pcs;USD;12900;8/04/2022__19:24:49;Sede1
C011561;Cliente;USA;PJ-22-0881;17504;RK15SPCM;RK15;Venta;FG-GEN;GENERADORES;1;-1;14800;pcs;USD;-14800;17/05/2022__15:51:29;Sede1
C016466;Cliente;USA;PJ-23-0820;24264;RKY_SPC_10;RK10;Venta;FG-PRJ-G;GENERADORES;5;1;10450;pcs;USD;10450;8/05/2023__18:45:44;Sede1
C011581;Cliente;USA;PJ-22-0841;17438;RK10SPCM;RK10;Venta;FG-GEN;GENERADORES;1;1;11000;pcs;USD;11000;24/03/2022__18:40:11;Sede1
C014590;Cliente;USA;PJ-22-3467;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;13500;pcs;USD;13500;13/10/2022__21:13:55;Sede1
C013548;Cliente;USA;PJ-22-2819;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1.5;1;14100;pcs;USD;14100;6/09/2022__21:37:20;Sede1
C013481;Cliente;USA;PJ-22-2754;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;13900;pcs;USD;13900;1/09/2022__01:56:39;Sede1
C013004;Cliente;USA;PJ-22-2339;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;14900;pcs;USD;14900;27/07/2022__11:48:45;Sede1
C012754;Cliente;USA;PJ-22-2139;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;13000;pcs;USD;13000;11/07/2022__17:05:31;Sede1
C014508;Cliente;USA;PJ-22-3404;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;12000;pcs;USD;12000;11/10/2022__17:12:20;Sede1
C013865;Cliente;USA;PJ-22-3026;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;13500;pcs;USD;13500;7/10/2022__20:18:19;Sede1
C013865;Cliente;USA;PJ-22-3026;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;-1;13500;pcs;USD;-13500;7/10/2022__20:12:38;Sede1
C013548;Cliente;USA;PJ-22-2819;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;14100;pcs;USD;14100;7/10/2022__15:01:04;Sede1
C013548;Cliente;USA;PJ-22-2819;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;-1;14100;pcs;USD;-14100;7/10/2022__14:59:59;Sede1
C013932;Cliente;USA;PJ-22-3074;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;13900;pcs;USD;13900;22/09/2022__19:50:27;Sede1
C013548;Cliente;USA;PJ-22-2819;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;14100;pcs;USD;14100;22/09/2022__17:55:38;Sede1
C013548;Cliente;USA;PJ-22-2819;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;-1;14100;pcs;USD;-14100;22/09/2022__17:54:36;Sede1
C013865;Cliente;USA;PJ-22-3026;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;13500;pcs;USD;13500;21/09/2022__16:24:09;Sede1
C013548;Cliente;USA;PJ-22-2819;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;14100;pcs;USD;14100;2/03/2023__14:32:22;Sede1
C013548;Cliente;USA;PJ-22-2819;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;-1;14100;pcs;USD;-14100;2/03/2023__14:09:06;Sede1
C013548;Cliente;USA;PJ-22-2819;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;14100;pcs;USD;14100;16/01/2023__18:44:32;Sede1
C013548;Cliente;USA;PJ-22-2819;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;-1;14100;pcs;USD;-14100;16/01/2023__18:42:54;Sede1
C014775;Cliente;USA;PJ-22-3618;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;15100;pcs;USD;15100;25/10/2022__19:23:39;Sede1
C013932;Cliente;USA;PJ-22-3074;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;1;14100;pcs;USD;14100;20/10/2022__17:41:14;Sede1
C9516;Cliente;NULL;PJ-21-2200;14893;RKSPC07;RK10;Venta;FG-PRJ-G;GENERADORES;2;-1;6500;pcs;USD;-6500;16/02/2022__15:18:17;Sede1
C9516;Cliente;NULL;PJ-21-2200;14893;RKSPC07;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;6500;pcs;USD;6500;16/02/2022__15:16:52;Sede1
C9370;Cliente;USA;PJ-21-2021;14893;RKSPC07;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;8500;pcs;USD;8500;8/11/2021__22:35:32;Sede1
C9370;Cliente;USA;PJ-21-2021;14893;RKSPC07;RK10;Venta;FG-PRJ-G;GENERADORES;1;-1;8500;pcs;USD;-8500;8/11/2021__22:34:43;Sede1
C9370;Cliente;USA;PJ-21-2021;14893;RKSPC07;RK10;Venta;FG-PRJ-G;GENERADORES;6;1;8500;pcs;USD;8500;30/09/2021__20:49:10;Sede1
C8843;Cliente;USA;PJ-21-4012;12561;ATS_STD_250;ATS225NL;Venta;FG-ATS;ATS;9;-1;0;pcs;USD;0;14/02/2022__19:43:48;Sede1
C8843;Cliente;USA;PJ-21-4012;12561;ATS_STD_250;ATS225NL;Venta;FG-ATS;ATS;10;1;0;pcs;USD;0;28/01/2022__19:15:58;Sede1
C8899;Cliente;USA;PJ-21-1470;12561;ATS_STD_250;ATS225NL;Venta;FG-ATS;ATS;2;1;0;pcs;USD;0;1/10/2021__18:27:55;Sede1
C8699;Cliente;USA;PJ-21-1116;12561;ATS_STD_250;ATS225NL;Venta;FG-ATS;ATS;4;1;0;pcs;USD;0;25/09/2021__19:06:19;Sede1
C8799;Cliente;USA;PJ-21-1299;12561;ATS_STD_250;ATS225NL;Venta;FG-ATS;ATS;4;1;0;pcs;USD;0;18/09/2021__14:18:09;Sede1
C013932;Cliente;USA;PJ-22-3074;18071;RK16SPCY;RK15;Venta;FG-PRJ-G;GENERADORES;1;-1;13900;pcs;USD;-13900;20/10/2022__17:36:34;Sede1
C9516;Cliente;NULL;PJ-21-2200;14893;RKSPC07;RK10;Venta;FG-PRJ-G;GENERADORES;1;1;6500;pcs;USD;6500;22/09/2021__12:27:01;Sede1
C010639;Cliente;USA;PJ-22-2399;24290;ATS_SPC_MULT;ATSSPPJ;Venta;FG-PRJ-A;ATS;3;1;11000;pcs;USD;11000;30/09/2022__20:24:03;Sede1
C9439;Cliente;USA;PJ-21-3313;16065;RKSPC300;RK300;Venta;FG-PRJ-G;GENERADORES;1;1;60000;pcs;USD;60000;2/11/2021__03:06:00;Sede1
C010639;Cliente;USA;PJ-22-2399;12056;RK250STDUL;RK250;Venta;FG-GEN;GENERADORES;1;1;63000;pcs;USD;63000;30/09/2022__20:24:03;Sede1
C012427;Cliente;USA;PJ-22-1889;24262;RK230SPC;RK230;Venta;FG-PRJ-G;GENERADORES;1;1;50000;pcs;USD;50000;29/11/2022__13:41:38;Sede1
C8843;Cliente;USA;PJ-21-4012;12561;ATS_STD_250;ATS225NL;Venta;FG-ATS;ATS;10;1;0;pcs;USD;0;14/02/2022__19:44:18;Sede1
C011579;Cliente;USA;PJ-22-0837;12071;RK500STDUL;RK500;Venta;FG-GEN;GENERADORES;1;2;89000;pcs;USD;178000;15/03/2022__21:41:50;Sede1
C010477;Cliente;USA;PJ-21-3975;14900;NO_USAR;ACC;Venta;FG-PRJ-A;ATS;2;1;1200;pcs;USD;1200;3/01/2022__15:06:57;Sede1
C011936;Cliente;USA;NULL;18052;3482T045_Hose;SRVPARTS;Manufactura;SRV-PARTS;SERVICIOS;2;1;34.54;pcs;USD;34.54;28/04/2022__18:54:14;Sede1
C8755;Cliente;USA;PJ-21-1219;14895;ATS125_SPC_N/L;ATS125NL;Venta;FG-PRJ-A;ATS;17;1;0;pcs;USD;0;27/09/2021__15:16:37;Sede1
C8755;Cliente;USA;PJ-21-1219;14895;ATS125_SPC_N/L;ATS125NL;Venta;FG-PRJ-A;ATS;18;1;0;pcs;USD;0;27/09/2021__15:17:12;Sede1
C9712;Cliente;USA;PJ-22-2714;17585;RK550STDUL;RK550;Venta;FG-GEN;GENERADORES;1;1;96500;pcs;USD;96500;16/12/2022__17:15:57;Sede1
C8626;Cliente;USA;PJ-21-0818;14272;RKRPC20;OTHERS;Manufactura;FG-RPCGEN;GENERADORES;2;1;4000;pcs;USD;4000;18/09/2021__13:17:53;Sede1
C015333;Cliente;NULL;NULL;44356;TANQUE;TKUL100;Venta;FG-COMPGEN;GENERADORES;2;1;2242.15;pcs;USD;2242.15;3/05/2023__15:10:35;Sede1
C016522;Cliente;USA;PJ-23-0919;52134;RKYSTD20CABINA;RK13;Venta;FG-COMPGEN;GENERADORES;1.875;1;0;pcs;USD;0;19/05/2023__18:09:52;Sede1
C2907;Cliente;PRI;NULL;16293;Belt_KUBOTA;;;SRV-PARTS;SERVICIOS;2;2;13.32;pcs;USD;26.64;21/09/2022__19:34:41;Sede1
C013934;Cliente;USA;NULL;16293;Belt_KUBOTA;;;SRV-PARTS;SERVICIOS;1;1;13.32;pcs;USD;13.32;22/09/2022__14:00:57;Sede1
C011520;Cliente;USA;NULL;16285;AVRAS480;;;SRV-PARTS;SERVICIOS;1;1;150;pcs;USD;150;2/05/2022__13:26:22;Sede1
C012466;Cliente;USA;PJ-22-1929;16731;_SERV_RECOJO_DE_EQPS;;Venta;SRV;SERVICIOS;7;1;400;SRV;USD;400;2/08/2022__20:28:13;Sede1
C016166;Cliente;USA;PJ-23-0544;16731;_SERV_RECOJO_DE_EQPS;;Venta;SRV;SERVICIOS;2;1;0;SRV;USD;0;4/04/2023__20:11:03;Sede1
C1193;Cliente;USA;NULL;17315;21412639TermostatoVo;;;SRV-PARTS;SERVICIOS;4;1;216;pcs;USD;216;4/03/2022__13:59:55;Sede1
C016554;Cliente;USA;PJ-23-0890;52118;RKSPC750;;;FG-PRJ-G;GENERADORES;1.75;1;200000;pcs;USD;200000;17/05/2023__12:32:02;Sede1
C010395;Cliente;USA;NULL;52183;ASSY_Starter_Kubota;;;SRV-PARTS;SERVICIOS;2;1;584.97;pcs;USD;584.97;17/05/2023__17:05:05;Sede1
C013934;Cliente;USA;NULL;16293;Belt_KUBOTA;;;SRV-PARTS;SERVICIOS;1;1;13.32;pcs;USD;13.32;22/09/2022__13:52:37;Sede1
C1193;Cliente;USA;NULL;17446;21503575ThermostatGa;;;SRV-PARTS;SERVICIOS;3.1875;1;10.94;pcs;USD;10.94;4/03/2022__13:59:54;Sede1
C1193;Cliente;USA;NULL;17447;21103569WaterPumpGas;;;SRV-PARTS;SERVICIOS;3.125;1;30.5;pcs;USD;30.5;4/03/2022__13:59:54;Sede1
C014589;Cliente;USA;NULL;16891;CapacitorMF35;;;SRV-PARTS;SERVICIOS;2;1;35;pcs;USD;35;12/10/2022__20:03:49;Sede1
C1193;Cliente;USA;NULL;17316;20430615VBeltVolvo;;;SRV-PARTS;SERVICIOS;5;1;135.86;pcs;USD;135.86;4/03/2022__13:59:55;Sede1
